time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist
2024-06-19 15:30:02+00:00,59.47599906474352,24.811609452590346,,,125.0,131.0,11.1,1.0,16.3,6.6,,,,,,
2024-06-19 15:30:03+00:00,59.475969979539514,24.81161163188517,6.291199752181013,177.81682485413614,124.0,130.0,11.2,1.0,16.2,6.6,147.54427462638753,15.987578676553182,325.36109948052365,-5.308554525200177,0.001747555486716948,0.0
2024-06-19 15:30:07+00:00,59.47584860958159,24.811588833108544,6.588187400885789,185.45933531930498,125.0,133.0,11.9,1.0,16.0,6.6,149.37919938234177,17.086567200730435,334.8385347016467,-5.669511893705159,0.007320208223206432,0.001747555486716948
2024-06-19 15:30:09+00:00,59.47578851133585,24.811551198363304,6.815604214681448,197.67249401753025,125.0,138.0,11.7,1.0,16.0,6.4,153.21777314445416,17.374205487440758,350.8902671619844,-6.084464618650695,0.003786446785934138,0.00906776370992338
2024-06-19 15:30:17+00:00,59.47556219995022,24.811316588893533,6.910321300718804,207.8091781560782,122.0,131.0,12.5,1.0,15.8,6.1,148.02336998614467,17.814095754295753,355.8325481422229,-5.86177796793375,0.015356269557152899,0.012854210495857518
2024-06-19 15:30:23+00:00,59.4753869343549,24.81115674600005,6.958300475948994,204.89224528558614,122.0,153.0,11.2,1.0,15.2,6.0,163.2901377952179,17.684329408588386,8.182383080804016,-6.664472446169824,0.01159716745991499,0.02821048005301042
2024-06-19 15:30:24+00:00,59.475355418398976,24.81113855727017,7.098675564277426,196.36423985392472,122.0,143.0,11.8,1.0,15.2,6.0,156.7419238032641,17.984037314612692,353.1061636571888,-6.521805665673548,0.001971854323410396,0.03980764751292541
2024-06-19 15:30:26+00:00,59.47529071010649,24.811104610562325,7.237214426243427,194.9448927717891,123.0,139.0,12.2,1.0,15.2,5.9,154.0469719018746,18.28906646482449,348.9918646736637,-6.507363983393942,0.0040206746812463485,0.04177950183633581
2024-06-19 15:30:36+00:00,59.474970269948244,24.810916855931282,7.226389046544711,196.60029895224997,123.0,137.0,12.6,1.0,14.8,6.2,152.4060234366718,18.551654033831998,349.0063223889218,-6.4044037693261435,0.020073302907068644,0.045800176517582156
2024-06-19 15:30:37+00:00,59.47493892163038,24.81089581735432,7.158653140788564,198.85330360209224,123.0,136.0,11.9,1.0,14.7,6.2,152.26034807288107,17.759913087333747,351.1136516749733,-6.3359214246458,0.0019885147613301567,0.0658734794246508
2024-06-19 15:30:44+00:00,59.47474613785744,24.8106949031353,6.735318525450829,207.93520681375145,130.0,82.0,13.2,1.0,14.7,6.2,110.54223528882848,13.95914794246285,318.4774421025799,-2.3634081102519113,0.013096452688376612,0.06786199418598096
2024-06-19 15:30:45+00:00,59.47472149506211,24.810667326673865,6.126706028267996,209.65602830939625,132.0,79.0,13.7,1.0,14.8,6.2,104.6383148387256,13.899463576266296,314.29434314812187,-1.548319265293936,0.001701862785629999,0.08095844687435758
2024-06-19 15:30:51+00:00,59.474545642733574,24.810504969209433,6.996926175471089,205.16221208833366,136.0,61.0,19.8,1.0,14.9,6.3,81.45407946934667,17.51190343374841,286.6162915576803,1.0397573958721653,0.01166154362578515,0.08266030965998758
2024-06-19 15:30:58+00:00,59.47435487061739,24.810300283133984,6.708605734682723,208.63089353586105,132.0,58.0,19.1,1.0,16.0,6.4,78.10183732379434,16.55335764285257,286.73273085965536,1.3831320760525034,0.01304451115077196,0.09432185328577272
2024-06-19 15:31:05+00:00,59.47414616122842,24.810074558481574,7.352888064582952,208.82364027620227,133.0,61.0,19.7,1.0,16.3,6.5,82.73060357296133,17.369622292965886,291.5542438491636,0.9303961238841992,0.014297282347800184,0.10736636443654468
2024-06-19 15:31:11+00:00,59.47395094670355,24.809922259300947,7.564493495149866,201.65097359601162,134.0,66.0,19.0,1.0,16.5,6.8,89.46030174395418,17.358133758797266,291.1112753399658,0.0712527800485585,0.01260748915858311,0.12166364678434487
2024-06-19 15:31:14+00:00,59.473855812102556,24.809845983982086,7.400901000777414,202.19292465895847,134.0,64.0,20.4,1.0,16.2,6.9,85.19316119831169,18.40011424140602,287.38608585727013,0.620171700579487,0.006167417500647845,0.13427113594292797
2024-06-19 15:31:19+00:00,59.47371340356767,24.80970449745655,6.895680104564405,206.81763699825012,139.0,65.0,21.3,1.0,16.2,6.9,83.77370416004318,19.418902277158708,290.5913411582933,0.7478751844752806,0.009577333478561673,0.1404385534435758
2024-06-19 15:31:21+00:00,59.47366235777736,24.809645153582096,6.40669449654301,210.6056688166399,137.0,61.0,21.4,1.0,16.1,6.8,78.02976165215422,19.132897673467355,288.63543046879414,1.3287713422286418,0.0035592747203016723,0.1500158869221375
2024-06-19 15:31:28+00:00,59.47348323650658,24.809436025097966,6.430332330433817,210.71288307683247,145.0,52.0,21.3,1.0,16.5,6.6,68.28867900933334,18.066258544365077,279.0015620861658,2.3787749997395555,0.012503423975843534,0.15357516164243917
2024-06-19 15:31:29+00:00,59.47346027009189,24.80940593406558,5.96291698473909,213.6900620886073,143.0,54.0,21.3,1.0,16.3,6.6,69.16786256390166,18.437380895040928,282.857924652509,2.1205996450754676,0.0016563658290941917,0.1660785856182827
2024-06-19 15:31:40+00:00,59.47321090847254,24.80907903984189,5.886739263102338,213.70453147612506,134.0,56.0,21.1,1.0,17.1,6.6,71.3256261498817,18.464798296386892,285.03015762600677,1.8848709746159982,0.017987258859479365,0.1677349514473769
2024-06-19 15:31:51+00:00,59.472965402528644,24.808781733736396,5.663682696775413,211.64089224492625,133.0,58.0,19.0,1.0,17.0,7.1,74.71062379450626,16.704134461976228,286.3515160394325,1.4934802608312472,0.017305697129035985,0.18572221030685626
2024-06-19 15:31:59+00:00,59.47283590212464,24.808541424572468,4.808183575048622,223.356592630715,148.0,62.0,21.2,1.0,17.6,6.9,74.63220344966325,19.412595857037033,297.9887960803783,1.2742369223652161,0.010684852388996937,0.20302790743589225
2024-06-19 15:32:07+00:00,59.472763147205114,24.8082962539047,3.8968086026350504,239.74918978879018,141.0,56.0,18.9,1.0,17.1,6.8,66.93520629958341,17.030160233873,306.6843960883736,1.5266598907159707,0.008659574672522334,0.2137127598248892
2024-06-19 15:32:09+00:00,59.472747556865215,24.80824889615178,3.097973696100267,237.09797019631455,143.0,54.0,20.8,1.0,17.6,6.6,61.5227685734597,19.143829339986482,298.6207387697742,1.4771432657313794,0.0017210964978334816,0.22237233449741153
2024-06-19 15:32:22+00:00,59.472664995118976,24.808000707998872,2.505564503916981,236.82474807978167,149.0,54.0,20.1,1.0,17.7,5.9,60.210565714787776,18.737234378308834,297.03531379456945,1.2447993505123465,0.00904787181970021,0.224093430995245
2024-06-19 15:32:25+00:00,59.47265929542482,24.807946141809225,2.038749039599313,258.3993388848521,149.0,53.0,19.8,1.0,17.9,5.9,58.01005990689332,18.644282918577137,316.40939879174545,1.0800688066543052,0.0016989575329994277,0.23314130281494522
2024-06-19 15:32:26+00:00,59.47266382165253,24.807940358296037,1.1663273953709308,326.96908270655103,150.0,52.0,18.9,1.0,17.9,5.9,54.89378063974762,18.205151580094125,21.86286334629864,0.6707479540930382,0.0003239798320474808,0.23484026034794464
2024-06-19 15:32:27+00:00,59.472669856622815,24.807930467650294,1.6972744401141753,320.17459774637655,149.0,54.0,18.8,1.0,17.9,5.8,58.41057856079057,17.855244161012273,18.585176307167103,0.8890809652129772,0.00047146512225393756,0.23516424017999213
2024-06-19 15:32:28+00:00,59.47267740033567,24.8079233430326,1.8084630961476973,334.3327377873681,149.0,54.0,18.8,1.0,17.9,5.8,58.71549574781241,17.79725238148434,33.04823353518054,0.9391131895842102,0.000502350860041027,0.23563570530224606
