time,dpt,wtmp,awa,aws,cog,hdg,rot,sog,stw,pitch,yaw,roll,lng,lat,dist,tws,twa,twd,vmg,cum_dist
2024-08-14T19:00:33+03:00,24.6,17.0,-27.99958801135063,16.407359999999997,326.3281122167604,298.0010788254925,0.0,6.901199999999999,0.0,0.0,116.29897325565449,40.10131608120632,24.734026,59.484974,0.0024795567172793,10.810833098599376,45.43843257660302,280.8896796401574,4.842401482333166,6.729996178627314
2024-08-14T19:00:34+03:00,24.9,17.0,-27.002641447823002,16.79616,327.6115376778534,293.80129818718353,0.0,6.47352,0.0,-2.1027551081301215,112.00178979217334,39.998183678082775,24.733993,59.485003,0.0020131784978516714,11.413291811487912,41.9257639871779,285.6857736906755,4.816371183568745,6.732009357125166
2024-08-14T19:00:35+03:00,25.3,17.0,-25.99996530634406,17.5932,325.03895717771604,288.9999118639872,0.0,6.47352,0.0,1.1974817918234204,106.10032450232583,35.20252693283778,24.733959,59.485024,0.0016340507236896895,12.111973465255332,39.55016110707291,285.48879607064316,4.991520340323075,6.733643407848855
2024-08-14T19:00:36+03:00,25.9,17.0,-24.997289164865123,18.60408,320.78188075989397,284.1011227156187,0.0,6.0652800000000004,0.0,-1.3980170201192088,103.00062283066809,28.29838550151136,24.733922,59.485041,0.0015229457451746437,13.355195837001446,36.06174504347442,284.7201357164196,4.903069820979258,6.73516635359403
2024-08-14T19:00:37+03:00,26.3,17.0,-24.000342601337486,19.303919999999998,316.82847197349133,283.09844657413976,2.199986045963822,5.79312,0.0,0.0,103.99756939419571,22.901123071379004,24.733883,59.485058,0.0015687416806750422,14.208401408510673,33.54631461522675,283.2821573582646,4.828214431091776,6.736735095274705
2024-08-14T19:00:38+03:00,26.3,17.0,-24.997289164865123,19.303919999999998,314.0725449789121,286.8971567558571,3.600008418365989,5.851439999999999,0.0,-1.3980170201192088,108.70155289221978,20.00195662801704,24.733837,59.485077,0.0018097851707923405,14.217272796087766,35.0131302860228,279.0594146928893,4.792449771798748,6.738544880445497
2024-08-14T19:00:39+03:00,26.3,17.0,-24.997289164865123,19.59552,311.95833071487937,290.19739365581063,6.499977002641137,5.90976,0.0,0.0,113.30240398712029,20.90150036637243,24.733794,59.485095,0.00170086200258037,14.456673741441783,34.94475077550342,277.013579939376,4.844258356083609,6.740245742448077
2024-08-14T19:00:40+03:00,25.6,17.0,-24.997289164865123,19.20672,313.9694125757885,294.0992362406516,0.0,5.57928,0.0,0.49847328176381617,113.49720963746478,26.797236078268604,24.733759,59.485111,0.001437357264534088,14.345134673364601,34.456941995987506,279.512470579801,4.600404319943398,6.741683099712611
2024-08-14T19:00:41+03:00,25.6,17.0,-24.997289164865123,19.20672,317.6478016205284,293.8987010123558,0.0,5.404319999999999,0.0,-1.1000789666511805,114.20194772547569,30.40114060964148,24.733731,59.48513,0.0014263812224238968,14.489736364334956,34.06550933131325,283.58229228921516,4.476926126392774,6.7431094809350345
2024-08-14T19:00:42+03:00,25.6,17.0,-24.997289164865123,18.99288,318.22075941565924,292.99915727400037,0.0,5.52096,0.0,0.49847328176381617,112.70079830223293,32.69870136811608,24.733702,59.48515,0.001492837007601064,14.182290571851421,34.46562211434829,283.7551373013109,4.551843189725297,6.744602317942635
2024-08-14T19:00:43+03:00,25.1,17.0,-24.000342601337486,18.99288,320.59853426545214,292.5980868174088,0.0,5.5404,0.0,-2.1027551081301215,112.40286024876491,35.39733258318226,24.733676,59.485168,0.0013417457626553112,14.112570053396322,33.18874259250961,287.40979167294256,4.636604974403174,6.7459440637052905
2024-08-14T19:00:44+03:00,25.1,17.0,-22.99766645985855,18.798479999999998,322.4319992098708,290.3005260589342,0.0,5.7348,0.0,2.1027551081301215,108.00254438216018,35.7010002146016,24.733649,59.48519,0.001558114269697731,13.703880321176229,32.40762749899406,290.0243717108767,4.841642669931355,6.747502177974988
2024-08-14T19:00:45+03:00,25.1,17.0,-22.99766645985855,18.895680000000002,314.387671766234,288.59884140739564,0.0,4.957199999999999,0.0,-3.2028340747813018,109.60109663057517,34.102447966186595,24.733625,59.485197,0.0008447327186747626,14.462738712670564,30.693426207189646,283.69424555904436,4.262750029612213,6.748346910693663
2024-08-14T19:00:46+03:00,25.3,17.0,-22.000719896330917,19.40112,311.0473278206213,287.6992976690403,0.0,4.5684000000000005,0.0,1.902219879834333,106.79933301238546,30.802211066233056,24.733597,59.485208,0.001080488236445264,15.261654868106463,28.439275846426398,282.60805197419495,4.017096128855628,6.749427398930108
2024-08-14T19:00:47+03:00,25.6,17.0,-22.000719896330917,19.69272,311.71195886297306,287.899832897336,0.600001403060998,4.52952,0.0,-0.6016056848873644,108.00254438216018,26.797236078268604,24.73357,59.485222,0.0011777914116969477,15.585687854122146,28.250999829117717,283.4609590338554,3.989974803998624,6.750605190341806
2024-08-14T19:00:49+03:00,25.6,17.0,-24.000342601337486,19.809359999999998,309.00759806995563,289.6015175488746,2.499986747494321,4.62672,0.0,-0.49847328176381617,110.70117559722634,22.001579333023614,24.733543,59.485233,0.0010565139795458605,15.695876185443867,30.886476412345985,278.12112165760965,3.9705867627195226,6.751661704321352
2024-08-14T19:00:50+03:00,25.7,17.0,-24.000342601337486,19.809359999999998,309.5118009296707,293.40022773059195,3.9999902551468165,5.22936,0.0,-1.1000789666511805,115.59996474559487,20.798367963248886,24.733511,59.485248,0.0013291938024913258,15.181851121912016,32.054065239425114,277.4577356902456,4.432131926187343,6.752990898123843
