time,lat,lng,dist,cum_dist,sog,target_speed,cog,vmg,hdg,awa,aws,twa,tws,twd,tack,dpt,ewm_vmg,ewm_tws,pct_target
2023-09-06 14:57:52+00:00,59.46822602301836,24.757015351206064,0.014951038406679187,2.338353650280799,5.382373826404507,5.92543948567638,328.7933563265869,4.00817593160956,290.0,27.0,14.0,41.867904138849724,9.52310361954782,286.92545218773716,-1.0,026.7,3.8916391587477213,10.899985641415117,0.9083501467554211
2023-09-06 14:58:01+00:00,59.468438755720854,24.75681435316801,0.014167726080570132,2.352521376361369,5.667090432228054,6.491206236576067,334.35946974833905,3.7144456455800516,295.0,32.0,14.6,49.046872833911124,10.244107018894796,285.3125969144279,-1.0,026.7,3.8030424021638867,10.867191621839481,0.8730411922973023
2023-09-06 14:58:11+00:00,59.46866624057293,24.756590388715267,0.015271356761661359,2.3677927331230304,5.497688434198088,6.069850612342556,333.4281899080171,4.294985607115563,290.0,26.0,15.7,38.626226648475665,11.025338255186252,294.8019632595414,-1.0,026.7,4.049014004639725,10.875098973767592,0.9057370247331917
2023-09-06 14:58:17+00:00,59.46878702379763,24.756446052342653,0.00529002365291821,2.3730827567759487,4.76102128762639,4.500801443376883,328.4723674585929,4.261370576212238,,20.0,18.8,26.48464864762613,14.418349857631943,301.9877188109667,-1.0,027.1,4.1551922904259815,11.052261949203253,1.0578163350512677
2023-09-06 14:58:21+00:00,59.4688733574003,24.756343625485897,0.006052182326072528,2.379134939102021,5.446964093465275,4.6666630132952704,328.92252768740764,4.832224150773589,285.0,20.0,19.3,27.48386725361945,14.303370232673704,301.4386604337882,-1.0,027.3,4.493708220599785,11.214817739278727,1.1672075052230975
2023-09-06 14:58:27+00:00,59.46901224553585,24.756242036819458,0.008895976539851011,2.388030915641872,5.337585923910607,5.122408158421218,339.61615451709673,4.606898512630989,,22.0,18.6,30.33294957016207,13.796734020392293,309.2832049469347,-1.0,027.3,4.550303366615387,11.343913836936125,1.0420071495348604
2023-09-06 14:58:36+00:00,59.469208465889096,24.75607498548925,0.008626602832327057,2.3966575184741994,5.175961699396234,5.286908862290898,336.41689108503186,4.43003411463765,284.0,23.0,18.9,31.142224954245705,14.279445374199996,305.27466613078616,-1.0,027.7,4.490168740626519,11.490690720120487,0.9790147388985653
2023-09-06 14:58:43+00:00,59.46935707703233,24.755939282476902,0.009835943348356241,2.4064934618225555,5.05848515058321,5.047610553566718,335.1145989393215,4.386529537106889,285.0,22.0,18.4,29.8694199682499,13.840191763259787,305.2451789710716,-1.0,026.3,4.438349138866704,11.608166005188162,1.002154404921118
2023-09-06 14:59:01+00:00,59.46969905868173,24.755392195656896,0.016634281231315762,2.4231277430538714,5.44394658479425,5.382832419281645,318.56403588894335,4.6219286709409335,285.0,23.0,18.6,31.896571168733175,13.75429700848445,286.6674647202102,-1.0,026.8,4.5301389049038185,11.71547275746568,1.0113535330012673
2023-09-06 14:59:11+00:00,59.46990014053881,24.75507871247828,0.01540053485859356,2.438528277912465,5.544192549093681,5.435140067695383,321.6226169089622,4.670283633289858,287.0,23.0,17.9,32.60833661453091,12.978610898491706,289.0142802944313,-1.0,026.6,4.600211269096839,11.778629777525659,1.0200643368965723
