time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist,time
2024-08-07 15:47:36+00:00,59.48741666666667,24.820550000000004,6.2,25.0,58.0,31.0,14.1,1.0,6.9,0.0,50.97438536990629,9.34788046271681,75.97438536990629,3.9039401041690684,0.0022445381701244643,1190489.056447973,2024-08-07 15:47:36+00:00
2024-08-07 15:47:37+00:00,59.487433333333335,24.820566666666664,6.2,24.0,,32.0,14.5,1.0,7.0,0.0,51.56992702235439,9.808718178797605,75.56992702235439,3.8536660097105897,0.001122268914169701,1190489.0586925112,2024-08-07 15:47:37+00:00
2024-08-07 15:47:39+00:00,,,,,,33.0,14.3,1.0,7.0,0.0,,,,,3756.1086870370746,1190489.0612409264,2024-08-07 15:47:39+00:00
2024-08-07 15:47:41+00:00,59.48754999999999,24.820700000000002,6.0,31.0,55.0,34.0,13.8,1.0,7.0,0.0,54.81452303355131,9.442000740567918,85.81452303355131,3.4573510323188104,0.002064834479465349,1198001.2833432145,2024-08-07 15:47:41+00:00
2024-08-07 15:47:42+00:00,59.48758333333333,24.820733333333337,6.1,31.0,54.0,34.0,13.5,1.0,7.0,,55.99962361246584,9.105905325676554,86.99962361246584,3.4111099323998175,0.0022445359000809796,1198001.2854080491,2024-08-07 15:47:42+00:00
2024-08-07 15:47:43+00:00,59.48761666666666,24.82078333333333,6.2,31.0,53.0,34.0,13.3,1.0,6.9,0.0,57.01960392270945,8.865953052786965,88.01960392270945,3.3749827068487357,0.0025156717379652455,1198001.287652585,2024-08-07 15:47:43+00:00
2024-08-07 15:47:44+00:00,,,,,48.0,36.0,12.7,1.0,6.8,0.0,,,,,3756.1201470963397,1198001.2901682567,2024-08-07 15:47:44+00:00
2024-08-07 15:47:45+00:00,59.48761666666666,24.82078333333333,6.3,30.0,44.0,40.0,12.4,1.0,6.8,0.0,68.1321622475486,8.588551461514967,98.1321622475486,2.346541437955084,3756.1201470963397,1201757.410315353,2024-08-07 15:47:45+00:00
2024-08-07 15:47:46+00:00,59.487683333333344,24.820833333333333,6.6,29.0,38.0,45.0,11.8,1.0,6.6,0.0,78.1951519118511,8.524144987175157,107.1951519118511,1.3502205952766753,0.004283085299470841,1205513.5304624492,2024-08-07 15:47:46+00:00
2024-08-07 15:47:47+00:00,59.487716666666664,24.820866666666667,6.5,21.0,32.0,50.0,11.2,1.0,6.6,0.0,85.3408519963624,8.60814289087024,106.3408519963624,0.5279812432017605,0.002244534082924945,1205513.5347455344,2024-08-07 15:47:47+00:00
2024-08-07 15:47:48+00:00,59.487750000000005,24.820883333333335,6.2,18.0,,51.0,10.8,1.0,6.5,0.0,85.93375650636828,8.4143575649366,103.93375650636828,0.43964062094442147,0.002064833739327321,1205513.5369900684,2024-08-07 15:47:48+00:00
2024-08-07 15:47:49+00:00,59.48776666666666,24.820899999999998,6.3,12.0,29.0,49.0,9.9,1.0,6.4,0.0,88.50511132593023,7.474168630939773,100.50511132593023,0.16435294663447964,0.0011222666431074757,1205513.539054902,2024-08-07 15:47:49+00:00
2024-08-07 15:47:51+00:00,59.48786666666667,24.82091666666667,6.1,1.0,30.0,48.0,10.2,1.0,6.4,0.0,84.53554808148064,7.61468235349996,85.53554808148064,0.5808917722766278,0.0020648333057751234,1205513.5441798717,2024-08-07 15:47:51+00:00
2024-08-07 15:47:52+00:00,59.4879,24.82091666666667,6.0,359.0,31.0,51.0,10.3,1.0,6.4,,86.55407517940206,8.019102173325898,85.55407517940205,0.36063889751893413,0.002001351399453122,1205513.546244705,2024-08-07 15:47:52+00:00
2024-08-07 15:47:53+00:00,59.48791666666666,24.82091666666667,6.1,3.0,29.0,59.0,10.0,1.0,6.4,0.0,96.32177679499831,8.624114729117034,99.32177679499831,-0.6716837162345766,0.001000675699344594,1205513.5482460565,2024-08-07 15:47:53+00:00
2024-08-07 15:47:54+00:00,,,,,13.0,68.0,10.2,1.0,6.4,0.0,,,,,3756.1379394665237,1205513.5492467321,2024-08-07 15:47:54+00:00
2024-08-07 15:47:55+00:00,59.48795,24.82091666666667,6.3,356.0,2.0,73.0,9.7,1.0,6.4,0.0,110.47713761154439,9.901834691045245,106.47713761154438,-2.203951672120864,3756.139702783638,1209269.6871861988,2024-08-07 15:47:55+00:00
2024-08-07 15:47:56+00:00,59.48798333333334,24.820899999999998,6.4,354.0,351.0,75.0,9.6,1.0,6.3,0.0,112.89116948925654,10.065600614856635,106.89116948925653,-2.4894846147497423,0.0020648328751375544,1213025.8268889824,2024-08-07 15:47:56+00:00
2024-08-07 15:47:57+00:00,59.48799999999999,24.820899999999998,6.3,352.0,345.0,74.0,8.4,1.0,6.3,0.0,116.26538040271362,9.004251343689202,108.26538040271362,-2.787935406507559,0.0010006756987717075,1213025.8289538154,2024-08-07 15:47:57+00:00
2024-08-07 15:47:58+00:00,59.488033333333334,24.820883333333335,6.0,347.0,,79.0,7.5,1.0,6.3,0.0,121.82345057051793,8.664709482499166,108.82345057051793,-3.1638216218818402,0.002064832690346064,1213025.829954491,2024-08-07 15:47:58+00:00
2024-08-07 15:47:59+00:00,59.48805000000001,24.820866666666667,5.8,341.0,344.0,78.0,7.5,1.0,6.3,0.0,120.03020984565916,8.473587368927928,101.03020984565916,-2.902648002381938,0.0011222647146418153,1213025.8320193237,2024-08-07 15:47:59+00:00
2024-08-07 15:48:01+00:00,59.48811666666667,24.820766666666668,5.0,334.0,337.0,86.0,7.6,1.0,6.3,0.0,120.52251456190267,8.801051527825893,94.52251456190265,-2.5393845186637747,0.0014261320803830965,1213025.8367668027,2024-08-07 15:48:01+00:00
2024-08-07 15:48:02+00:00,59.48813333333332,24.820749999999997,5.1,331.0,337.0,86.0,6.8,1.0,6.3,,124.29025737486396,8.210462287904834,95.29025737486393,-2.873266408556115,0.0011222641455520194,1213025.8381929349,2024-08-07 15:48:02+00:00
2024-08-07 15:48:03+00:00,59.48815,24.820716666666666,5.3,328.0,336.0,83.0,6.7,1.0,6.3,0.0,123.98788143417846,8.020276755285096,91.98788143417846,-2.962792973450021,0.0014261313663351998,1213025.839315199,2024-08-07 15:48:03+00:00
2024-08-07 15:48:04+00:00,,,,,328.0,86.0,6.7,1.0,6.3,0.0,,,,,3756.1473989670553,1213025.8407413305,2024-08-07 15:48:04+00:00
2024-08-07 15:48:05+00:00,59.488166666666665,24.820666666666664,5.0,323.0,326.0,84.0,6.7,1.0,6.3,0.0,122.83314499316906,7.930106743358958,85.83314499316907,-2.7109718918395753,3756.1475597010044,1216781.9881402976,2024-08-07 15:48:05+00:00
2024-08-07 15:48:06+00:00,59.48818333333334,24.82063333333333,4.8,321.0,324.0,89.0,6.4,1.0,6.3,0.0,126.22871154731853,7.932699675929582,87.22871154731854,-2.8368478567934132,0.0014261306514227038,1220538.1356999986,2024-08-07 15:48:06+00:00
2024-08-07 15:48:07+00:00,59.488200000000006,24.82061666666667,4.8,322.0,324.0,92.0,5.6,1.0,6.3,0.0,131.75165728954448,7.501746259553601,93.75165728954448,-3.196335578642999,0.0011222636919857865,1220538.1371261294,2024-08-07 15:48:07+00:00
2024-08-07 15:48:08+00:00,59.48821666666666,24.820583333333335,4.8,319.0,,92.0,5.6,1.0,6.3,0.0,131.75165728954448,7.501746259553601,90.75165728954448,-3.196335578642999,0.0014261299356372727,1220538.138248393,2024-08-07 15:48:08+00:00
2024-08-07 15:48:09+00:00,59.48821666666666,24.820550000000004,4.7,320.0,323.0,96.0,5.7,1.0,6.3,0.0,133.0518240416847,7.75761787289635,93.05182404168471,-3.2085000755067483,0.0010161172324792808,1220538.139674523,2024-08-07 15:48:09+00:00
2024-08-07 15:48:11+00:00,59.48826666666667,24.820433333333334,4.5,311.0,316.0,99.0,5.7,1.0,6.2,0.0,133.76217390687333,7.7951964732496535,84.76217390687333,-3.1124993592582735,0.0014261288638352176,1220538.143924599,2024-08-07 15:48:11+00:00
2024-08-07 15:48:12+00:00,59.48826666666667,24.820416666666667,4.3,310.0,314.0,101.0,5.8,1.0,6.2,,133.52022872147947,7.851595550547803,83.5202287214795,-2.961025717004611,0.0005080578639577371,1220538.145350728,2024-08-07 15:48:12+00:00
2024-08-07 15:48:13+00:00,59.48828333333333,24.820383333333332,4.2,307.0,311.0,101.0,5.8,1.0,6.2,0.0,132.98640913910907,7.783072288932261,79.98640913910907,-2.8636644116831493,0.0014261285068156544,1220538.1458587858,2024-08-07 15:48:13+00:00
2024-08-07 15:48:14+00:00,,,,,312.0,106.0,5.4,1.0,6.2,0.0,,,,,3756.149646120723,1220538.1472849143,2024-08-07 15:48:14+00:00
